Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1981","1981","1000 ha","226729.5","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1981","1981","%","15.87","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1982","1982","1000 ha","231026.9","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1982","1982","%","16.06","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1983","1983","1000 ha","234264.85","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1983","1983","%","16.22","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1984","1984","1000 ha","237730.4","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1984","1984","%","16.28","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1985","1985","1000 ha","241487.9","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1985","1985","%","16.37","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1986","1986","1000 ha","245210.4","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1986","1986","%","16.59","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1987","1987","1000 ha","248218.13","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1987","1987","%","16.76","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1988","1988","1000 ha","251075.63","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1988","1988","%","16.95","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1989","1989","1000 ha","254261.43","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1989","1989","%","17.16","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1990","1990","1000 ha","258045.7","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1990","1990","%","17.4","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1991","1991","1000 ha","260752.43","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1991","1991","%","17.55","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1992","1992","1000 ha","263894.74","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1992","1992","%","17.79","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1993","1993","1000 ha","266202.34","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1993","1993","%","17.94","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1994","1994","1000 ha","269158.84","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1994","1994","%","18.14","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1995","1995","1000 ha","272748.03","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1995","1995","%","18.38","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1996","1996","1000 ha","276988.63","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1996","1996","%","18.66","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1997","1997","1000 ha","279839.61","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1997","1997","%","18.78","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1998","1998","1000 ha","282756.78","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1998","1998","%","18.96","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1999","1999","1000 ha","285636.2","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1999","1999","%","19.1","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2000","2000","1000 ha","289344.08","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2000","2000","%","19.37","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2001","2001","1000 ha","294204.186","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2001","2001","%","19.65","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2002","2002","1000 ha","299572.336","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2002","2002","%","20.03","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2003","2003","1000 ha","305086.205","B","Time series break",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2003","2003","%","20.32","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2004","2004","1000 ha","307997.5136","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2004","2004","%","20.44","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2005","2005","1000 ha","310290.7111","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2005","2005","%","20.51","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2006","2006","1000 ha","312442.7864","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2006","2006","%","20.66","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2007","2007","1000 ha","314851.6806","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2007","2007","%","20.79","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2008","2008","1000 ha","316626.6459","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2008","2008","%","20.9","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2009","2009","1000 ha","319424.5774","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2009","2009","%","20.98","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2010","2010","1000 ha","322836.632","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2010","2010","%","21.16","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2011","2011","1000 ha","325977.109","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2011","2011","%","21.22","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2012","2012","1000 ha","329928.44","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2012","2012","%","21.39","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2013","2013","1000 ha","333157.9119","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2013","2013","%","21.53","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2014","2014","1000 ha","335400.1985","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2014","2014","%","21.62","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2015","2015","1000 ha","338041.8481","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2015","2015","%","21.71","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2016","2016","1000 ha","339918.5237","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2016","2016","%","21.79","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2017","2017","1000 ha","341992.3054","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2017","2017","%","21.83","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2018","2018","1000 ha","343494.1974","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2018","2018","%","21.87","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2019","2019","1000 ha","348817.8395","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2019","2019","%","22.2","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2020","2020","1000 ha","352305.4465","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2020","2020","%","22.36","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","352497.0374","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","2021","2021","%","22.31","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2004","2004","1000 ha","21891.6051","A","Official figure",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2004","2004","%","0.46","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2005","2005","1000 ha","29211.1423","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2005","2005","%","0.61","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2006","2006","1000 ha","30001.2855","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2006","2006","%","0.62","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2007","2007","1000 ha","31814.8141","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2007","2007","%","0.66","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","34605.8115","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2008","2008","%","0.72","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2009","2009","1000 ha","36863.0382","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2009","2009","%","0.77","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","35803.7671","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2010","2010","%","0.75","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","36558.6989","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2011","2011","%","0.76","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","37630.4529","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2012","2012","%","0.78","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","35868.0521","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2013","2013","%","0.75","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","45307.0507","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2014","2014","%","0.95","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","50967.7906","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2015","2015","%","1.07","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","57714.1074","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2016","2016","%","1.21","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2017","2017","1000 ha","69540.7553","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2017","2017","%","1.45","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2018","2018","1000 ha","71116.6463","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","1.49","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2019","2019","1000 ha","72236.6752","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2019","2019","%","1.51","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2020","2020","1000 ha","75138.7632","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2020","2020","%","1.57","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","76666.3699","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2021","2021","%","1.6","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2004","2004","1000 ha","18144.33","A","Official figure",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2005","2005","1000 ha","17880.39","A","Official figure",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2006","2006","1000 ha","20152.51","A","Official figure",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2007","2007","1000 ha","24625.53","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2008","2008","1000 ha","13057.3","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2009","2009","1000 ha","27402.706","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2010","2010","1000 ha","15127.8219","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2011","2011","1000 ha","25207.61","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2012","2012","1000 ha","27467.53","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2013","2013","1000 ha","25800.92","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2014","2014","1000 ha","32398.9779","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","37345.817","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2016","2016","1000 ha","20058.2682","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2017","2017","1000 ha","18576.3115","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2018","2018","1000 ha","55348.7403","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2019","2019","1000 ha","58135.575","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2020","2020","1000 ha","60429.2135","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","65551.3722","E","Estimated value",""
